grain_id,phi1,Phi,phi2,x,y,area,diameter,misorientation_cube_deg,misorientation_goss_deg,misorientation_rotated_cube_deg,misorientation_rotated_goss_deg,misorientation_alpha_deg,misorientation_gamma_deg,misorientation_eta_deg,misorientation_lambda_deg,is_relevant,nearest_component,angle_to_nearest_component_deg
651,188.161,42.691,135.1,9614.12,89.826,5274.0,81.95,55.7568,39.4644,43.4463,47.975,27.587,29.8375,39.2115,42.691,False,Other/Random,39.46
652,202.725,16.28,187.13,11577.6,84.638,4653.0,76.97,33.9165,40.7641,22.2005,53.9869,15.5533,40.0031,29.633,16.28,False,Other/Random,22.2
653,320.371,43.987,54.1,12003.53,65.679,2187.0,52.77,46.1938,37.1842,53.1077,34.7362,11.48,11.4883,34.5783,43.987,True,Other/Random,34.74
654,209.964,43.216,131.99,12597.0,43.5,18.0,4.79,46.6655,33.3834,50.589,40.8969,16.0524,16.1133,31.7749,43.216,False,Other/Random,33.38
655,196.988,50.015,134.43,12941.03,56.024,747.0,30.84,57.1461,36.5294,52.4756,43.2333,17.234,22.5841,36.5284,42.8801,False,Other/Random,36.53
656,336.189,40.172,50.96,15031.82,57.395,684.0,29.51,48.1695,37.1616,43.8094,45.189,21.3796,21.2101,35.328,40.172,False,Other/Random,37.16
657,159.438,2.106,158.18,15397.44,93.98,6174.0,88.66,42.4319,59.478,3.3598,61.0655,2.7452,52.8232,42.3745,2.106,True,rotated_cube,3.36
658,316.767,14.076,45.65,15652.84,62.971,1854.0,48.59,14.281,36.3194,44.7463,36.5563,35.0098,40.6679,10.1326,14.076,True,cube,14.28
659,40.354,19.063,299.78,15869.41,99.708,4806.0,78.23,27.4664,40.5778,31.4525,37.7545,30.9211,35.7586,24.5402,19.063,False,Other/Random,27.47
660,336.996,39.372,52.43,16731.98,86.492,5580.0,84.29,48.8012,38.7617,42.2264,46.0829,22.8236,22.0948,36.8038,39.372,False,Other/Random,38.76
661,3.809,16.432,324.3,16763.21,56.625,648.0,28.72,35.7775,42.9168,20.9923,52.2857,17.0587,43.3164,32.0623,16.432,False,Other/Random,20.99
662,179.487,21.738,169.13,1255.0,49.333,81.0,10.16,24.5062,25.8319,39.862,49.1697,34.5775,41.2336,11.3481,21.738,True,Other/Random,24.51
663,24.564,51.342,309.92,2020.13,63.375,576.0,27.08,56.9453,38.5427,53.5132,44.8888,12.3104,16.641,38.4823,44.7475,True,Other/Random,38.54
664,154.984,14.095,176.54,3099.58,62.339,981.0,35.34,31.7087,41.5894,21.6871,52.3334,16.6486,41.6829,28.3835,14.095,True,Other/Random,21.69
665,188.024,11.486,151.19,3462.22,63.181,747.0,30.84,23.7178,39.7309,26.7633,47.2297,25.2695,45.9188,21.0024,11.486,True,Other/Random,23.72
666,33.168,40.429,314.99,3585.98,75.259,2187.0,52.77,42.0579,30.4152,51.8431,37.9278,18.004,16.7171,27.5851,40.429,False,Other/Random,30.42
667,10.732,13.786,351.86,4392.55,60.091,594.0,27.5,14.0264,31.5766,44.4941,44.8148,42.2125,43.8206,3.4217,13.786,True,cube,14.03
668,351.318,16.099,8.16,4561.67,64.821,1557.0,44.52,16.1074,29.1694,47.1625,45.3772,42.7507,42.5117,2.4062,16.099,True,Other/Random,16.11
669,197.753,43.322,135.37,5009.5,48.5,54.0,8.29,50.6389,34.1334,46.7912,49.4612,21.522,23.3551,33.5287,43.322,False,Other/Random,34.13
670,183.539,38.688,172.9,5716.46,65.304,1242.0,39.77,38.8453,8.0777,56.1039,55.9739,40.6072,33.5778,4.8665,38.688,True,goss,8.08
671,13.299,29.603,348.5,5834.44,76.747,3060.0,62.42,29.6564,17.3223,51.967,47.8422,39.4513,32.312,6.5258,29.603,True,Other/Random,17.32
672,149.836,37.804,192.58,7600.03,66.342,2367.0,54.9,41.5575,23.3939,46.4027,49.2744,25.9217,19.9538,21.5176,37.804,False,Other/Random,23.39
673,27.712,31.568,311.01,7792.26,82.271,4779.0,78.01,37.9177,34.3551,39.3055,40.4477,25.6415,25.8357,28.3693,31.568,False,Other/Random,34.36
674,28.442,27.125,313.77,8184.81,67.065,1674.0,46.17,32.3456,33.06,38.2404,39.3066,28.4345,29.4622,23.8841,27.125,False,Other/Random,32.35
675,131.501,38.593,231.65,9324.19,97.493,6003.0,87.43,38.7165,35.3446,56.3334,28.7797,16.0039,16.3371,29.517,38.593,False,Other/Random,28.78
676,338.154,18.251,341.54,12162.72,78.908,3123.0,63.06,44.0885,47.0159,18.84,58.6365,7.9527,38.4253,39.7781,18.251,True,Other/Random,18.84
677,157.291,36.785,227.74,13627.58,58.385,702.0,29.9,44.2487,34.7041,41.6903,44.5131,23.9578,23.8249,31.8764,36.785,False,Other/Random,34.7
678,213.389,49.72,127.73,14932.98,71.129,1953.0,49.87,52.9705,38.2155,52.9507,41.1257,9.2767,10.4466,37.5951,49.72,True,Other/Random,38.22
679,310.828,46.381,49.69,313.83,70.169,1386.0,42.01,46.3837,37.3931,59.9292,30.9724,13.8574,8.9511,34.8144,46.381,True,Other/Random,30.97
680,148.652,26.583,218.26,1221.46,93.294,8352.0,103.12,27.4513,28.2628,46.1632,37.2198,29.0934,29.3816,16.5287,26.583,False,Other/Random,27.45
681,198.666,18.933,149.72,1267.76,57.31,261.0,18.23,22.1836,30.8811,38.2474,42.282,35.8519,38.4137,13.8812,18.933,True,Other/Random,22.18
682,348.104,19.61,5.01,2433.92,75.827,1404.0,42.28,20.7727,26.5882,42.6956,46.6363,37.8565,39.3387,7.3682,19.61,True,Other/Random,20.77
683,287.405,13.123,50.34,2521.29,63.912,918.0,34.19,25.7939,45.719,26.216,40.2344,24.0877,43.4009,24.9979,13.123,True,Other/Random,25.79
684,173.638,39.924,206.83,2913.23,54.462,117.0,12.21,44.6737,23.0938,46.5953,53.7811,30.7908,31.5624,22.3001,39.924,False,Other/Random,23.09
685,144.965,24.89,201.82,3440.6,53.3,270.0,18.54,28.1317,28.7443,40.1719,41.4019,31.1291,30.4372,17.5033,24.89,False,Other/Random,28.13
686,329.219,29.443,58.17,6288.63,83.913,3402.0,65.81,40.0051,40.7151,34.2078,41.1278,27.939,26.8944,33.7213,29.443,False,Other/Random,34.21
687,37.576,34.461,300.12,6494.15,86.491,5148.0,80.96,40.8645,39.7189,41.0732,36.0387,20.798,20.9056,33.6314,34.461,False,Other/Random,36.04
688,163.861,29.353,216.61,6800.26,88.967,4338.0,74.32,35.6572,29.7998,38.079,45.3865,31.3381,31.3777,23.7136,29.353,False,Other/Random,29.8
689,18.309,43.42,343.42,7685.25,62.177,1116.0,37.7,43.4527,13.2756,58.7998,51.5033,34.0932,22.9626,12.8352,43.42,True,goss,13.28
690,157.665,31.767,230.73,7910.06,120.139,13370.0,130.45,42.3624,37.9643,35.7458,45.0208,28.4696,27.4365,33.3198,31.767,False,Other/Random,35.75
691,60.013,29.083,286.47,8479.33,62.478,1449.0,42.95,32.0092,44.3713,42.6089,24.9632,19.4257,27.3909,29.8219,29.083,False,Other/Random,24.96
692,47.469,57.892,315.75,9083.58,61.694,765.0,31.21,57.9737,40.8492,53.679,39.5389,17.5234,3.7657,40.7536,51.3766,True,Other/Random,39.54
693,14.544,45.165,324.37,10099.72,78.344,3843.0,69.95,49.6103,27.3101,50.8109,48.9928,22.8738,25.0161,27.1399,45.165,False,Other/Random,27.31
694,220.368,40.698,132.65,11672.19,55.364,198.0,15.88,41.2675,32.2876,55.1359,33.7978,16.3565,14.4426,28.6727,40.698,True,Other/Random,32.29
695,161.969,7.779,219.73,12503.42,74.395,2277.0,53.84,23.0355,43.7481,24.5482,46.7832,24.049,47.8917,21.9794,7.779,True,Other/Random,23.04
696,165.304,34.954,226.86,13590.67,63.533,405.0,22.71,47.1577,38.0112,37.1672,50.2036,29.4739,28.7089,35.5966,34.954,False,Other/Random,37.17
697,304.075,58.218,36.29,14239.37,54.545,198.0,15.88,61.1641,44.8323,46.7514,43.2775,30.9434,9.7438,44.7805,45.2425,True,Other/Random,43.28
698,328.881,32.182,64.8,14990.35,77.038,3789.0,69.46,46.2595,45.9593,34.0648,43.6301,28.5529,24.3809,40.5101,32.182,False,Other/Random,34.06
699,39.94,3.704,302.12,15515.28,55.552,261.0,18.23,18.3153,46.0798,27.3076,45.7294,27.2811,51.0468,18.1501,3.704,True,Other/Random,18.32
700,328.596,20.142,50.67,17100.95,57.632,171.0,14.76,27.8036,37.37,32.5743,39.643,31.258,35.3809,23.1692,20.142,False,Other/Random,27.8
701,22.37,43.687,313.34,17129.0,85.384,4761.0,77.86,49.6952,34.2448,48.1293,46.4295,18.9967,20.2743,33.4012,43.687,False,Other/Random,34.24
702,195.661,37.259,125.31,490.83,65.306,972.0,35.18,53.4511,44.6313,37.7176,52.8271,29.9052,27.0719,42.9567,37.259,False,Other/Random,37.72
703,326.614,12.936,19.61,2458.26,68.242,855.0,32.99,18.8762,36.4069,33.7359,42.9408,31.034,42.1203,14.8619,12.936,True,Other/Random,18.88
704,175.829,19.562,161.92,2825.94,71.084,855.0,32.99,29.5457,33.3798,29.9189,51.3644,24.426,41.3328,22.053,19.562,False,Other/Random,29.55
705,106.281,33.346,262.98,2919.45,71.023,774.0,31.39,34.5729,50.536,48.5051,16.4754,13.4037,28.847,33.8891,33.346,True,Other/Random,16.48
706,349.253,18.546,344.14,3020.95,94.152,7335.0,96.64,32.3369,36.7763,26.0632,54.2314,19.7923,40.3569,26.2664,18.546,False,Other/Random,26.06
707,2.228,7.974,30.52,3749.28,74.354,2592.0,57.45,33.679,48.9714,14.6101,54.0606,13.1219,49.0869,32.7278,7.974,True,rotated_cube,14.61
708,8.521,28.601,355.94,4363.17,81.297,2088.0,51.56,28.9396,17.3726,49.2633,50.3721,40.0841,34.7967,5.3212,28.601,True,Other/Random,17.37
709,239.206,42.216,105.18,4977.57,66.724,1044.0,36.46,44.887,49.6154,51.0503,22.5073,9.0676,16.3735,41.5776,42.216,True,Other/Random,22.51
710,352.878,27.389,47.18,5022.6,102.274,8568.0,104.45,48.2066,44.9813,27.8229,55.578,21.3485,35.991,40.9572,27.389,False,Other/Random,27.82
711,9.529,24.583,320.94,7389.0,52.5,18.0,4.79,38.2482,37.4234,28.9815,49.9724,23.4713,36.712,30.6122,24.583,False,Other/Random,28.98
712,20.054,39.726,334.88,7652.57,76.178,1926.0,49.52,40.0348,17.6819,55.7491,46.7269,29.2581,23.4802,15.7441,39.726,False,Other/Random,17.68
713,62.016,52.561,314.62,9241.89,67.271,1062.0,36.77,54.9518,46.1521,56.1091,34.0321,25.4622,13.8563,44.627,45.4794,True,Other/Random,34.03
714,69.693,48.037,306.54,9264.18,62.743,315.0,20.03,50.5512,48.4576,55.5504,26.976,22.3602,20.3382,44.7277,45.7843,False,Other/Random,26.98
715,33.406,50.806,325.99,10761.86,66.19,567.0,26.87,50.8094,27.614,55.1583,44.4682,21.0212,10.0231,27.5507,49.6864,True,Other/Random,27.61
716,163.0,41.379,203.79,13034.77,82.457,3114.0,62.97,41.9083,16.6138,55.7472,49.0176,29.5553,24.5259,15.5187,41.379,False,Other/Random,16.61
717,52.564,5.806,351.56,15339.83,88.46,3717.0,68.79,44.4854,58.6557,5.8717,59.4309,1.1909,48.9842,44.1732,5.806,True,rotated_cube,5.87
718,200.668,22.807,143.07,16671.22,105.134,7038.0,94.66,27.9483,31.3364,36.5384,42.1894,33.4856,34.8557,19.3675,22.807,False,Other/Random,27.95
719,126.44,55.756,210.64,17212.93,67.205,1053.0,36.62,59.9319,42.1386,44.6769,46.0474,26.685,7.1042,42.118,48.316,True,Other/Random,42.14
720,22.754,43.365,314.64,3538.22,94.376,4473.0,75.47,48.6504,32.9287,48.557,45.8431,19.0691,20.1752,32.0011,43.365,False,Other/Random,32.93
721,34.147,46.121,310.58,3624.05,92.154,3096.0,62.78,48.4527,34.7813,54.4279,39.0846,12.3835,11.9879,33.5027,46.121,True,Other/Random,34.78
722,119.046,15.518,250.92,4179.33,89.593,2322.0,54.37,18.4261,42.1766,38.2182,32.872,31.3586,39.974,17.2939,15.518,False,Other/Random,18.43
723,12.596,40.061,353.67,4274.61,80.844,2772.0,59.41,40.5282,10.2653,55.1645,54.6923,37.4464,27.6801,8.7414,40.061,True,goss,10.27
724,215.196,49.491,137.81,4458.11,91.426,2007.0,50.55,49.9519,31.4769,59.8825,40.6876,14.7636,9.3383,31.0286,49.491,True,Other/Random,31.48
725,51.463,47.5,320.54,5226.09,76.421,2052.0,51.11,48.9078,36.7172,56.0371,36.073,24.6408,8.8066,35.2278,47.5,True,Other/Random,36.07
726,209.126,47.424,165.22,7093.5,87.564,2970.0,61.49,49.4262,21.7765,49.3397,52.5199,28.0143,14.3175,21.7736,47.424,True,Other/Random,21.78
727,220.204,41.927,125.95,7272.8,88.092,2943.0,61.21,44.0562,36.5402,51.8125,33.8149,12.9798,13.2933,33.158,41.927,True,Other/Random,33.81
728,153.39,22.401,219.6,8246.38,63.103,261.0,18.23,25.8532,31.3825,38.901,39.5376,32.2699,33.9989,17.6617,22.401,False,Other/Random,25.85
729,201.237,34.862,121.17,9408.89,103.467,8649.0,104.94,50.8371,45.4951,35.6163,49.4893,29.9125,25.7264,42.5455,34.862,False,Other/Random,35.62
730,168.582,44.706,203.87,9786.14,93.66,3681.0,68.46,46.322,17.688,54.8034,52.7962,28.9103,27.2708,17.5786,44.706,False,Other/Random,17.69
731,26.226,7.529,320.91,10680.78,60.774,279.0,18.85,14.8973,40.815,32.9835,43.242,32.6862,47.6495,13.4683,7.529,True,cube,14.9
732,145.214,55.252,227.94,10705.55,71.391,576.0,27.08,56.6761,37.7075,52.5163,42.9969,7.642,8.3784,37.6636,47.5594,True,Other/Random,37.71
733,192.366,10.242,193.26,11449.99,83.092,2259.0,53.63,27.5651,42.6807,21.8917,52.3257,19.7116,46.3375,25.5221,10.242,True,Other/Random,21.89
734,332.969,45.09,48.62,12075.35,61.846,234.0,17.26,49.7477,34.8645,50.5225,43.7014,15.7685,16.7328,33.9435,45.09,False,Other/Random,34.86
735,198.997,32.604,133.41,12652.53,71.565,1242.0,39.77,42.4695,35.8531,36.8482,46.3428,28.7035,28.1416,31.8974,32.604,False,Other/Random,35.85
736,2.724,23.196,335.78,13665.1,108.363,8028.0,101.1,31.5244,30.8591,32.9075,49.7948,26.8116,39.7685,21.7411,23.196,False,Other/Random,30.86
737,28.806,20.03,307.64,14036.4,126.436,10780.0,117.17,30.8272,39.4943,29.2648,41.8834,27.7773,35.807,26.6702,20.03,False,Other/Random,29.26
738,186.589,41.856,168.54,14518.85,74.205,747.0,30.84,42.1258,8.6504,57.3535,55.8423,37.4218,31.0266,7.8744,41.856,True,goss,8.65
739,344.124,40.992,55.71,15504.06,98.92,4050.0,71.81,56.5534,45.4647,41.3023,50.9892,27.4991,25.3574,44.5625,40.992,False,Other/Random,41.3
740,192.273,47.722,143.9,2739.48,82.902,2385.0,55.11,53.0266,29.0996,51.9558,45.6845,22.1633,26.2831,29.0991,43.6989,False,Other/Random,29.1
741,32.438,41.146,313.59,5627.17,94.372,3051.0,62.33,43.356,31.5168,51.1253,38.5529,17.1904,16.4347,29.0179,41.146,False,Other/Random,31.52
742,208.401,44.303,127.62,7351.18,75.025,1098.0,37.39,50.0872,37.5028,48.8093,42.967,15.9457,16.3208,36.2379,44.303,False,Other/Random,37.5
743,45.476,57.03,322.66,7382.03,72.867,747.0,30.84,57.5592,37.5533,49.3186,42.9449,23.0102,2.328,37.5493,53.2633,True,Other/Random,37.55
744,17.779,26.319,316.25,8035.63,83.456,2979.0,61.59,36.8136,35.8445,32.3789,45.8026,28.1628,32.9213,28.7022,26.319,False,Other/Random,32.38
745,356.532,30.342,356.98,8425.74,71.618,918.0,34.19,31.012,15.8907,48.6696,54.0914,38.9502,36.1932,6.2628,30.342,True,Other/Random,15.89
746,51.258,27.561,315.95,8718.94,82.578,2070.0,51.34,28.4703,33.76,46.4758,31.3184,27.6892,27.4557,21.4784,27.561,False,Other/Random,28.47
747,212.598,29.713,165.51,11283.35,81.98,1818.0,48.11,34.6896,27.2684,39.8711,45.836,25.9827,26.2727,21.1326,29.713,False,Other/Random,27.27
748,148.22,44.321,221.78,11711.31,86.959,5328.0,82.36,45.3796,29.071,55.9221,40.2962,17.2688,14.4404,27.754,44.321,True,Other/Random,29.07
749,342.311,12.832,32.21,11881.19,77.892,1251.0,39.91,19.3555,36.5712,33.011,43.5122,31.7897,43.6097,15.4182,12.832,True,Other/Random,19.36
750,143.032,17.374,217.98,12468.0,82.473,1503.0,43.75,17.4032,32.8801,47.136,36.9686,34.412,37.5869,10.5924,17.374,True,Other/Random,17.4
751,12.401,23.557,316.36,12564.04,77.592,2781.0,59.51,38.9481,39.9014,27.2327,49.6143,22.6545,36.4718,32.5779,23.557,False,Other/Random,27.23
752,346.144,28.722,53.0,15453.79,105.227,4752.0,77.78,48.2155,45.4073,29.3006,52.8323,24.4003,32.6335,41.2335,28.722,False,Other/Random,29.3
753,327.587,54.896,50.82,16160.34,74.678,1089.0,37.24,57.6717,39.4926,50.6422,44.2164,6.0084,10.2818,39.4414,46.3182,True,Other/Random,39.49
754,198.591,21.48,146.71,854.0,65.5,54.0,8.29,25.9791,30.6823,36.9961,42.6811,33.9789,36.3867,17.2309,21.48,False,Other/Random,25.98
755,197.123,31.959,141.55,1728.21,96.448,4338.0,74.32,38.2667,29.947,39.5871,45.5729,29.3314,29.3235,25.3419,31.959,False,Other/Random,29.95
756,162.523,36.424,175.61,1927.1,98.318,3960.0,71.01,42.2921,22.6719,42.9377,57.8393,24.1209,26.5564,21.1654,36.424,False,Other/Random,22.67
757,43.421,13.413,299.56,2553.32,76.404,1269.0,40.2,21.6386,41.5392,30.9718,39.0004,30.7523,41.3289,19.9653,13.413,True,Other/Random,21.64
758,198.256,46.365,145.89,2721.09,70.941,306.0,19.74,48.8587,24.9683,54.3336,49.6381,21.7669,22.1603,24.8361,46.365,False,Other/Random,24.97
759,338.331,25.903,355.87,3357.08,90.843,1665.0,46.04,36.4025,31.5148,32.1455,54.0698,19.6941,32.1275,25.445,25.903,False,Other/Random,31.51
760,326.407,41.56,46.39,3438.97,79.103,783.0,31.57,43.4022,31.5157,52.136,37.9519,16.688,15.6396,29.0364,41.56,False,Other/Random,31.52
761,44.101,48.025,312.6,3659.9,82.347,1062.0,36.77,48.1315,35.5591,58.8789,34.4601,13.363,6.7471,34.0363,48.025,True,Other/Random,34.46
762,333.595,22.231,29.68,4423.19,81.493,2025.0,50.78,22.4679,27.5237,47.0436,39.6063,34.2239,34.1856,10.888,22.231,True,Other/Random,22.47
763,185.332,21.322,204.24,5577.07,71.581,387.0,22.2,36.3176,37.2242,26.2658,54.3802,18.9103,39.9718,29.2674,21.322,False,Other/Random,26.27
764,310.114,11.639,34.32,5970.23,65.769,117.0,12.21,19.4147,40.0845,31.6043,41.0018,29.5489,43.1468,17.3586,11.639,True,Other/Random,19.41
765,140.592,49.868,237.51,7314.13,71.0,648.0,28.72,52.8537,41.7617,50.2444,37.0846,6.5202,6.5751,40.5208,49.868,True,Other/Random,37.08
766,151.054,45.56,225.73,7551.79,81.572,1746.0,47.15,48.3983,32.3141,53.1911,42.3239,15.1996,15.3191,31.4069,45.56,False,Other/Random,32.31
767,29.781,43.409,350.29,8862.92,81.6,1935.0,49.64,47.6203,23.8332,49.7563,53.4795,23.2282,16.0863,23.6013,43.409,False,Other/Random,23.83
768,43.585,50.34,320.37,9208.94,68.419,279.0,18.85,50.485,33.5861,55.8604,38.6232,19.9244,4.5366,33.0143,50.34,True,Other/Random,33.59
769,196.858,21.616,161.72,9702.9,114.46,9855.0,112.02,21.6622,25.2435,48.4097,43.4156,38.3652,36.681,6.6386,21.616,True,Other/Random,21.66
770,60.826,50.878,315.34,9831.16,75.475,1251.0,39.91,53.2211,44.5032,56.5128,33.7854,25.2315,13.1637,42.7792,47.3601,True,Other/Random,33.79
771,132.868,45.227,233.96,10161.18,113.854,6678.0,92.21,45.7128,38.2369,57.4499,30.4269,10.2386,9.6468,35.1486,45.227,True,Other/Random,30.43
772,225.862,54.403,127.65,11500.97,77.407,1593.0,45.04,54.7592,41.5736,51.5684,35.4151,8.1503,0.7771,40.8761,54.299,True,Other/Random,35.42
773,0.693,32.895,343.89,11536.68,75.176,612.0,27.91,36.238,19.7022,43.9654,53.2655,33.091,36.6678,15.5326,32.895,False,Other/Random,19.7
774,301.623,50.074,48.79,13889.5,74.8,810.0,32.11,50.9253,43.0422,59.8692,30.6395,19.4521,11.5633,40.8372,49.2314,True,Other/Random,30.64
775,118.413,52.734,224.97,14265.23,92.609,3726.0,68.88,55.1108,45.9427,55.7382,34.3887,25.592,13.5048,44.5184,45.5756,True,Other/Random,34.39
776,191.402,21.898,149.22,14323.13,84.712,2160.0,52.44,29.1623,31.7171,33.5853,46.0662,29.4352,37.8763,20.6014,21.898,False,Other/Random,29.16
777,330.597,43.104,57.45,15681.22,88.162,2394.0,55.21,51.0587,41.2938,46.1699,43.0329,17.7535,16.4799,39.5675,43.104,False,Other/Random,41.29
778,160.707,43.203,217.25,688.39,102.264,4401.0,74.86,46.6209,26.9134,50.6233,47.5325,21.9765,22.4088,26.2234,43.203,False,Other/Random,26.91
779,225.217,31.379,123.66,1807.32,90.458,4131.0,72.52,33.2453,36.1294,45.8617,30.2134,20.0851,23.3571,26.5161,31.379,False,Other/Random,30.21
780,227.119,12.367,122.0,3483.88,73.059,306.0,19.74,16.4584,40.0893,36.2284,37.4412,35.6464,42.3788,14.6244,12.367,True,Other/Random,16.46
781,212.866,49.499,147.18,5544.09,105.047,4599.0,76.52,49.499,26.3788,55.5965,44.389,22.2373,10.901,26.2471,49.499,True,Other/Random,26.38
782,109.135,49.673,232.66,7399.2,70.2,135.0,13.11,52.7046,46.2175,56.0328,28.3832,24.0915,20.974,46.7714,43.9255,False,Other/Random,28.38
783,11.277,38.069,313.74,8644.29,66.429,63.0,8.96,51.2584,39.0884,39.3175,52.9506,29.1784,29.1587,37.883,38.069,False,Other/Random,39.09
784,335.262,31.551,42.96,8899.25,93.89,2124.0,52.0,36.3189,30.7247,41.1613,41.2797,26.6214,26.7724,24.8113,31.551,False,Other/Random,30.72
785,50.993,46.435,308.55,9027.28,78.0,1269.0,40.2,46.4371,38.6906,59.3275,29.6729,13.0384,9.4982,35.7989,46.435,True,Other/Random,29.67
786,156.971,18.31,228.58,9495.86,102.029,4689.0,77.27,31.3453,40.261,26.6512,44.6178,24.8065,38.1868,27.4579,18.31,False,Other/Random,26.65
787,193.299,38.512,186.98,12101.3,80.571,882.0,33.51,43.3449,20.1472,45.5088,60.1142,26.5603,27.8315,19.2487,38.512,False,Other/Random,20.15
788,320.573,1.413,9.15,12615.47,68.192,234.0,17.26,30.3092,52.7123,14.7903,53.3183,14.7219,53.3294,30.2805,1.413,True,rotated_cube,14.79
789,304.781,11.684,71.6,12716.96,91.393,4302.0,74.01,20.0978,44.0129,30.866,38.3436,30.8542,43.2713,19.3937,11.684,True,Other/Random,20.1
790,318.146,37.273,50.47,12767.02,76.071,630.0,28.32,38.2214,33.463,51.6308,32.0375,17.2353,17.6043,27.9196,37.273,False,Other/Random,32.04
791,172.653,42.84,204.3,12980.58,87.447,2781.0,59.51,45.9253,19.7853,50.8406,52.9491,30.1961,30.3568,19.523,42.84,False,Other/Random,19.79
792,205.524,14.738,174.68,13205.56,80.779,855.0,32.99,24.963,36.624,28.7862,47.5611,24.6567,41.0457,20.4209,14.738,True,Other/Random,24.96
793,111.008,8.105,219.56,13537.81,114.138,8208.0,102.23,30.5038,49.7766,17.5399,48.0705,16.111,47.4095,30.1172,8.105,True,Other/Random,17.54
794,193.166,18.371,179.72,14560.17,92.05,2529.0,56.75,22.408,29.5476,36.8769,48.0343,32.0998,39.9547,12.9006,18.371,True,Other/Random,22.41
795,25.085,32.052,316.31,14632.67,130.729,11210.0,119.49,36.9376,31.0638,41.3001,41.2307,26.13,26.2677,25.4314,32.052,False,Other/Random,31.06
796,12.149,29.748,319.68,16575.04,91.188,3114.0,62.97,40.7501,34.8194,34.0846,49.1275,27.6822,32.6893,30.2771,29.748,False,Other/Random,34.08
797,176.753,13.734,219.15,17014.79,84.23,2466.0,56.03,38.3592,47.5154,16.4615,54.4684,13.1052,45.1334,36.0028,13.734,True,Other/Random,16.46
798,120.178,39.917,206.09,17176.39,71.595,333.0,20.59,51.8127,44.1661,41.4144,46.1329,17.3487,18.3216,42.0079,39.917,False,Other/Random,41.41
799,357.324,7.982,20.2,17190.79,71.526,171.0,14.76,19.2433,40.8962,28.5905,47.2565,27.7816,49.036,17.5537,7.982,True,Other/Random,19.24
800,62.77,51.817,315.39,641.65,80.162,612.0,27.91,54.6988,46.2581,55.9941,34.3723,26.6675,14.515,44.6217,45.6589,True,Other/Random,34.37
801,232.501,52.5,120.99,1661.12,82.315,801.0,31.94,52.8735,45.408,50.3692,29.4392,5.5542,6.4371,43.3256,50.9928,True,Other/Random,29.44
802,24.825,26.855,309.94,2630.18,69.273,99.0,11.23,36.6914,37.304,33.2363,42.8333,30.2913,30.5379,29.5588,26.855,False,Other/Random,33.24
803,332.343,9.915,23.54,2778.0,93.223,1692.0,46.41,10.7338,36.5167,42.0181,41.8278,40.7271,45.3378,5.929,9.915,True,cube,10.73
804,6.063,19.304,325.98,2812.12,90.629,945.0,34.69,33.8645,38.4941,25.6973,50.1327,21.3116,40.9884,28.3604,19.304,False,Other/Random,25.7
805,173.546,39.935,207.06,2904.86,72.857,63.0,8.96,44.7442,23.2584,46.5351,53.7442,30.6916,31.5024,22.4675,39.935,False,Other/Random,23.26
806,166.53,41.978,214.09,4777.39,104.742,4815.0,78.3,46.5629,26.1436,48.2662,50.6427,25.4179,26.5315,25.5199,41.978,False,Other/Random,26.14
